year,placement,artist,artist_id,song,song_id,author,decade,is_winner,top_3
2005,NF,Sabrina Guida,a_00767,Vorrei,s_01263,"S. Guida, R. D'Aquino, W. Esposito",2000,False,False
2005,NF,Modà,a_00768,Riesci a innamorarmi,s_01264,F. Silvestre,2000,False,False
2005,NF,Paola & Chiara,a_00699,A modo mio,s_01265,"C. Iezzi, P. Iezzi",2000,False,False
2005,NF,Umberto Tozzi,a_00608,Le parole,s_01266,"U. Tozzi, R. Ancillotti",2000,False,False
2005,NF,Concido,a_00769,Ci vuole k...,s_01267,"A. Plebani, G. Costantini, M. Tarantelli",2000,False,False
2005,NF,Enrico Boccadoro,a_00770,Dov'è la terra capitano,s_01268,E. Boccadoro,2000,False,False
2005,NF,Negramaro,a_00771,Mentre tutto scorre,s_01269,G. Sangiorgi,2000,False,False
2006,1,Povia,a_00772,Vorrei avere il becco,s_01270,G. Povia,2000,True,True
2006,2,Nomadi,a_00350,Dove si va,s_01271,"C. Cattini, D. Sacco, M. Vecchi, G. Carletti",2000,False,True
2006,3,Anna Tatangelo,a_00757,Essere una donna,s_01272,"Mogol, G. D'Alessio",2000,False,True
2006,4,Riccardo Maffoni,a_00773,Sole negli occhi,s_01273,R. Maffoni,2000,False,False
2006,F,Simone Cristicchi,a_00774,Che bella gente,s_01274,"S. Cristicchi, S. Cipollone",2000,False,False
2006,F,Dolcenera,a_00775,Com'è straordinaria la vita,s_01275,"Dolcenera, L. Imerico, R. Pacco",2000,False,False
2006,F,Michele Zarrillo,a_00508,L'alfabeto degli amanti,s_01276,"V. Incenzo, M. Zarrillo",2000,False,False
2006,F,Zero Assoluto,a_00776,Svegliarsi la mattina,s_01277,"M. Maffucci, T. De Gasperi, D. Pao, E. Sognato",2000,False,False
2006,NF,Simona Bencini,a_00777,Tempesta,s_01278,"S. Bencini,d E. Toffoli",2000,False,False
2006,NF,Nicky Nicolai,a_00778,Lei ha la notte,s_01279,"T. Blu, N. Nicolai, M. Rinalduzzi, M. D'Angelo",2000,False,False
2006,NF,Ron,a_00316,L'uomo delle stelle,s_01280,Ron,2000,False,False
2006,NF,Alex Britti,a_00712,Solo con te,s_01281,A. Britti,2000,False,False
2006,NF,I Ragazzi di Scampia con Gigi Finizio,a_00779,Musica e speranza,s_01282,"Mogol, G. D'Alessio",2000,False,False
2006,NF,Sugarfree,a_00780,Solo lei mi dà,s_01283,"F. Zampaglione, M. Amantia, G. Lo Iacono, M. Salom",2000,False,False
2006,NF,Monia Russo,a_00781,Un mondo senza parole,s_01284,B. Illiano,2000,False,False
2006,NF,L'Aura,a_00782,Irraggiungibile,s_01285,L'Aura,2000,False,False
2006,NF,Helena Hellwig,a_00783,Di luna morirei,s_01286,"C. De Bei, Mango, R. Petruzzi",2000,False,False
2006,NF,Tiziano Orecchio,a_00784,Preda innocente,s_01287,"M. Di Franco, A. Zuppini",2000,False,False
2006,NF,"Noa, Carlo Fava & Solis String Quartet",a_00785,Un discorso in generale,s_01288,"C. Fava, G. Martinelli",2000,False,False
2006,NF,Ivana Spagna,a_00643,Noi non possiamo cambiare,s_01289,M. Morante,2000,False,False
2006,NF,Luca Dirisio,a_00786,Sparirò,s_01290,L. Dirisio,2000,False,False
2006,NF,Andrea Ori,a_00787,Nel tuo mare,s_01291,"C. Ori, A. Ori, M. Vergnaghi",2000,False,False
2006,NF,Ameba 4,a_00788,Rido... forse mi sbaglio,s_01292,F. Properzi,2000,False,False
2006,NF,Ivan Segreto,a_00789,Con un gesto,s_01293,I. Segreto,2000,False,False
2006,NF,Anna Oxa,a_00451,Processo a me stessa,s_01294,"P. Panella, A. Oxa, A. Miori",2000,False,False
2006,NF,Mario Venuti e Arancia Sonora,a_00790,Un altro posto nel mondo,s_01295,"M. Venuti, Kaballà",2000,False,False
2006,NF,Gianluca Grignani,a_00703,Liberi di sognare,s_01296,G. Grignani,2000,False,False
2006,NF,Antonello,a_00791,Capirò crescerai,s_01297,"A. Carozza, S. Pietroluongo",2000,False,False
2006,NF,Deasonika,a_00792,Non dimentico più...,s_01298,"M. Zanotti, W. Clemente, S. Facchi, M. Trentacoste, F. Tumminelli",2000,False,False
2006,NF,Virginio,a_00793,Davvero,s_01299,"V. Simonelli, P. Agosta",2000,False,False
2007,1,Simone Cristicchi,a_00774,Ti regalerò una rosa,s_01300,S. Cristicchi,2000,True,True
2007,2,Al Bano,a_00273,Nel perdono,s_01301,"R. Zero, V. Incenzo, A. Paoletti, Y. Carrisi",2000,False,True
2007,3,Piero Mazzocchetti,a_00794,Schiavo d'amore,s_01302,"G. Morra, M. Fabrizio",2000,False,True
2007,4,Daniele Silvestri,a_00701,La paranza,s_01303,D. Silvestri,2000,False,False
2007,5,Mango,a_00576,Chissà se nevica,s_01304,"G. Mango, C. De Bei",2000,False,False
2007,6,Paolo Meneguzzi,a_00735,Musica,s_01305,"P. Meneguzzi, R. Di Bella, D. Melotti",2000,False,False
2007,7,Tosca,a_00674,Il terzo fuochista,s_01306,"R. Mascellino, M. Venturiello, Tosca",2000,False,False
2007,8,Francesco con Roby Facchinetti,a_00795,Vivere normale,s_01307,"S. Bertolotti, D. Calvetti, M. Ciappelli, F. Facchinetti",2000,False,False
2007,9,Zero Assoluto,a_00776,Appena prima di partire,s_01308,"M. Maffucci, T. De Gasperi, D. Pao,d E. Sognato",2000,False,False
2007,10,Antonella Ruggiero,a_00692,Canzone fra le guerre,s_01309,"C. Carrara, A. Ruggiero",2000,False,False
2007,F,Amalia Gré,a_00796,Amami per sempre,s_01310,"A. Grezio, M. Ranauro, P. Palma",2000,False,False
2007,F,Marcella e Gianni Bella,a_00599,Forever per sempre,s_01311,"Mogol, G. Bella",2000,False,False
2007,F,Stadio,a_00564,Guardami,s_01312,"S. Grandi, G. Curreri",2000,False,False
2007,F,Paolo Rossi,a_00797,In Italia si sta male (si sta bene anziché no),s_01313,R. Gaetano,2000,False,False
2007,F,Nada,a_00289,Luna in piena,s_01314,N. Malanima,2000,False,False
2007,F,Johnny Dorelli,a_00067,Meglio così,s_01315,"G. Calabrese, G. Ferrio",2000,False,False
2007,F,Fabio Concato,a_00713,Oltre il giardino,s_01316,F. Concato,2000,False,False
2007,F,Leda Battisti,a_00798,Senza me ti pentirai,s_01317,"L. Battisti, A. Battaglia",2000,False,False
2007,F,Milva,a_00099,The Show Must Go On,s_01318,G. Faletti,2000,False,False
2007,F,Velvet,a_00765,Tutto da rifare,s_01319,"A. Sgreccia, G. Cornetta, P. Ferrantini, P. Bazzoffi",2000,False,False
2008,1,Giò Di Tonno e Lola Ponce,a_00799,Colpo di fulmine,s_01320,G. Nannini,2000,True,True
2008,2,Anna Tatangelo,a_00757,Il mio amico,s_01321,L. D'Alessio,2000,False,True
2008,3,Fabrizio Moro,a_00800,Eppure mi hai cambiato la vita,s_01322,F. Moro,2000,False,True
2008,4,Toto Cutugno,a_00479,Un falco chiuso in gabbia,s_01323,"S. Cutugno, D. De Marinis",2000,False,False
2008,5,Finley,a_00801,Ricordi,s_01324,"C. Ruggiero, D. Persoglio, M. Pedretti, S. Mantegazza, D. Calvio",2000,False,False
2008,6,Paolo Meneguzzi,a_00735,Grande,s_01325,"L. Panceri, P. Meneguzzo, D. Melotti",2000,False,False
2008,7,Sergio Cammariere,a_00725,L'amore non si spiega,s_01326,"R. Kunstler, S. Cammariere",2000,False,False
2008,8,Gianluca Grignani,a_00703,Cammina nel sole,s_01327,G. Grignani,2000,False,False
2008,9,Little Tony,a_00098,Non finisce qui,s_01328,D. Amerio,2000,False,False
2008,10,Eugenio Bennato,a_00802,Grande sud,s_01329,E. Bennato,2000,False,False
2008,11,Mietta,a_00610,Baciami adesso,s_01330,"P. Panella, D. Ronda",2000,False,False
2008,12,Max Gazzè,a_00705,Il solito sesso,s_01331,"F. Gazzè, M. Gazzè",2000,False,False
2008,13,L'Aura,a_00782,Basta!,s_01332,L. Abela,2000,False,False
2008,14,Frankie hi-nrg mc,a_00803,Rivoluzione,s_01333,"F. Di Gesù, F. Bruni, C. Galbignani",2000,False,False
2008,15,Michele Zarrillo,a_00508,L'ultimo film insieme,s_01334,"G. Artegiani, M. Zarrillo",2000,False,False
2008,16,Tricarico,a_00804,Vita tranquilla,s_01335,F. Tricarico,2000,False,False
2008,17,Tiromancino,a_00805,Il rubacuori,s_01336,F. Zampaglione,2000,False,False
2008,18,Amedeo Minghi,a_00559,Cammina cammina,s_01337,"G. Marcucci, A. Minghi",2000,False,False
2008,19,Mario Venuti,a_00741,A ferro e fuoco,s_01338,"M. Venuti, Kaballà",2000,False,False
2008,DQ,Loredana Bertè,a_00574,Musica e parole,s_01339,"L. Bertè, A. Radius, O. Avogadro",2000,False,False
2009,1,Marco Carta,a_00806,La forza mia,s_01340,P. Carta,2000,True,True
2009,2,Povia,a_00772,Luca era gay,s_01341,Povia,2000,False,True
2009,3,Sal Da Vinci,a_00807,Non riesco a farti innamorare,s_01342,"V. D'Agostino, L. D'Alessio, S. M. Sorrentino",2000,False,True
2009,F,Francesco Renga,a_00720,Uomo senza età,s_01343,"F. Renga, M. Zappatini",2000,False,False
2009,F,Fausto Leali,a_00268,Una piccola parte di te,s_01344,"G. Fasano, F. Berlincioni",2000,False,False
2009,F,Marco Masini,a_00607,L'Italia,s_01345,"M. Masini, B. Dati",2000,False,False
2009,F,Patty Pravo,a_00315,E io verrò un giorno là,s_01346,A. Cutri,2000,False,False
2009,F,Alexia feat. Mario Lavezzi,a_00808,Biancaneve,s_01347,"Mogol, M. Lavezzi",2000,False,False
2009,F,Al Bano,a_00273,L'amore è sempre amore,s_01348,"G. Morra, M. Fabrizio",2000,False,False
2009,F,"Pupo, Paolo Belli e Youssou N'Dour",a_00809,L'opportunità,s_01349,"Mogol, E. Ghinazzi",2000,False,False
2009,NF,Dolcenera,a_00775,Il mio amore unico,s_01350,"Dolcenera, S. Lanza, G. P. Ameli, O. Avogadro",2000,False,False
2009,NF,Gemelli DiVersi,a_00810,Vivi per un miracolo,s_01351,"L. Aleotti, A. Merli, E. Busnaghi, F. Stranges",2000,False,False
2009,NF,Nicky Nicolai e Stefano Di Battista,a_00811,Più sole,s_01352,"L. Cherubini, S. Di Battista",2000,False,False
2009,NF,Afterhours,a_00812,Il paese è reale,s_01353,"M. Agnelli, G. Ciccarelli, R. D'Erasmo, E. Gabrielli, G. Prette",2000,False,False
2009,NF,Tricarico,a_00804,Il bosco delle fragole,s_01354,F. Tricarico,2000,False,False
2009,NF,Iva Zanicchi,a_00195,Ti voglio senza amore,s_01355,"F. Berlincioni, G. Fasano",2000,False,False
2010,1,Valerio Scanu,a_00813,Per tutte le volte che...,s_01356,P. Carone,2010,True,True
2010,2,Pupo ed Emanuele Filiberto con Luca Canonici,a_00814,Italia amore mio,s_01357,"E. Filiberto, E. Ghinazzi",2010,False,True
2010,3,Marco Mengoni,a_00815,Credimi ancora,s_01358,"M. Mengoni, S. Fabiani, P. Calabrese, M. Calabrese",2010,False,True
2010,4,Noemi,a_00816,Per tutta la vita,s_01359,"D. Calvetti, M. Ciappelli",2010,False,False
2010,5,Malika Ayane,a_00817,Ricomincio da qui,s_01360,"M. Ayane, Pacifico, F. Arnò",2010,False,False
2010,6,Irene Fornaciari feat. Nomadi,a_00818,Il mondo piange,s_01361,"A. Fornaciari, D. Dattoli, I. Fornaciari",2010,False,False
2010,7,Simone Cristicchi,a_00774,Meno male,s_01362,"S. Cristicchi, F. Di Gesù, E. Marcelli, A. Canini",2010,False,False
2010,8,Irene Grandi,a_00704,La cometa di Halley,s_01363,"F. Bianconi, I. Grandi",2010,False,False
2010,9,Arisa,a_00819,Malamorenò,s_01364,G. Anastasi,2010,False,False
2010,10,Povia,a_00772,La verità,s_01365,G. Povia,2010,False,False
2010,NF,Enrico Ruggeri,a_00563,La notte delle fate,s_01366,E. Ruggeri,2010,False,False
2010,NF,Fabrizio Moro,a_00800,Non è una canzone,s_01367,F. Moro,2010,False,False
2010,NF,Sonohra,a_00820,Baby,s_01368,"R. Tini, D. Fainello",2010,False,False
2010,NF,Nino D'Angelo con Maria Nazionale,a_00821,Jammo jà,s_01369,N. D'Angelo,2010,False,False
2010,NF,Toto Cutugno,a_00479,Aeroplani,s_01370,"T. Cutugno, C. Romano, S. Iodice",2010,False,False
2011,1,Roberto Vecchioni,a_00363,Chiamami ancora amore,s_01371,R. Vecchioni,2010,True,True
2011,2,Modà con Emma,a_00822,Arriverà,s_01372,"F. Silvestre, E. Zapparoli, E. Palmosi",2010,False,True
2011,3,Al Bano,a_00273,Amanda è libera,s_01373,"F. Berlincioni, A. Carrisi, A. Paoletti",2010,False,True
2011,4,Davide Van De Sfroos,a_00823,Yanez,s_01374,D. Bernasconi,2010,False,False
2011,5,Luca Madonia con Franco Battiato,a_00824,L'alieno,s_01375,L. Madonia,2010,False,False
2011,6,La Crus,a_00825,Io confesso,s_01376,"M. E. Giovanardi, M. Curallo",2010,False,False
2011,7,Nathalie,a_00826,Vivo sospesa,s_01377,N. Giannitrapani,2010,False,False
2011,8,Luca Barbarossa e Raquel del Rosario,a_00827,Fino in fondo,s_01378,L. Barbarossa,2010,False,False
2011,9,Anna Tatangelo,a_00757,Bastardo,s_01379,"V. D'Agostino, A. Tatangelo, G. D'Alessio",2010,False,False
2011,10,Giusy Ferreri,a_00828,Il mare immenso,s_01380,"Bungaro, G. Ferreri, M. Calò",2010,False,False
2011,NF,Max Pezzali,a_00829,Il mio secondo tempo,s_01381,M. Pezzali,2010,False,False
2011,NF,Tricarico,a_00804,Tre colori,s_01382,F. Mesolella,2010,False,False
2011,NF,Anna Oxa,a_00451,La mia anima d'uomo,s_01383,"L. Imerico, A. Oxa, R. Pacco",2010,False,False
2011,NF,Patty Pravo,a_00315,Il vento e le rose,s_01384,"D. Calvetti, M. Ciappelli",2010,False,False
2012,1,Emma,a_00830,Non è l'inferno,s_01385,"F. Silvestre, L. Sala, E. Palmosi",2010,True,True
2012,2,Arisa,a_00819,La notte,s_01386,G. Anastasi,2010,False,True
2012,3,Noemi,a_00816,Sono solo parole,s_01387,F. Moro,2010,False,True
2012,4,Gigi D'Alessio e Loredana Bertè,a_00831,Respirare,s_01388,"L. D'Alessio, V. D'Agostino",2010,False,False
2012,5,Pierdavide Carone e Lucio Dalla,a_00832,Nanì,s_01389,"P. Carone, L. Dalla",2010,False,False
2012,6,Dolcenera,a_00775,Ci vediamo a casa,s_01390,Dolcenera,2010,False,False
2012,7,Nina Zilli,a_00833,Per sempre,s_01391,"R. Casalino, N. Zilli",2010,False,False
2012,8,Francesco Renga,a_00720,La tua bellezza,s_01392,"F. Renga, D. Mancino, D. Faini",2010,False,False
2012,9,Samuele Bersani,a_00706,Un pallone,s_01393,S. Bersani,2010,False,False
2012,10,Eugenio Finardi,a_00569,E tu lo chiami Dio,s_01394,R. Di Lorenzo,2010,False,False
2012,NF,Matia Bazar,a_00449,Sei tu,s_01395,"P. Cassano, G. Golzi, F. Perversi",2010,False,False
2012,NF,Chiara Civello,a_00834,Al posto del mondo,s_01396,"C. Civello, D. Tejera",2010,False,False
2012,NF,Irene Fornaciari,a_00835,Grande mistero,s_01397,D. Van De Sfroos,2010,False,False
2012,NF,Marlene Kuntz,a_00836,Canzone per un figlio,s_01398,"C. Godano, R. Tesio, L. Bergia",2010,False,False
2013,1,Marco Mengoni,a_00815,L'essenziale,s_01399,"R. Casalino, M. Mengoni, F. De Benedittis",2010,True,True
2013,2,Elio e le Storie Tese,a_00657,La canzone mononota,s_01400,"S. Belisari, S. Conforti, D. L. Civaschi, N. Fasani",2010,False,True
2013,3,Modà,a_00768,Se si potesse non morire,s_01401,F. Silvestre,2010,False,True
2013,4,Malika Ayane,a_00817,E se poi,s_01402,G. Sangiorgi,2010,False,False
2013,5,Raphael Gualazzi,a_00837,Sai (ci basta un sogno),s_01403,R. Gualazzi,2010,False,False
2013,6,Daniele Silvestri,a_00701,A bocca chiusa,s_01404,D. Silvestri,2010,False,False
2013,7,Max Gazzè,a_00705,Sotto casa,s_01405,"F. Gazzè, M. Gazzè, F. De Benedittis",2010,False,False
2013,8,Chiara,a_00838,Il futuro che sarà,s_01406,"F. Bianconi, L. Chiaravalli, L. Gonzalez Alea",2010,False,False
2013,9,Annalisa,a_00839,Scintille,s_01407,"D. Faini, A. Galbiati",2010,False,False
2013,10,Maria Nazionale,a_00840,È colpa mia,s_01408,"G. Servillo, F. Mesolella",2010,False,False
2013,11,Simone Cristicchi,a_00774,La prima volta (che sono morto),s_01409,"S. Cristicchi, L. Pari",2010,False,False
2013,12,Marta sui Tubi,a_00841,Vorrei,s_01410,"G. Gulino, M. Boschi, C. Pipitone, P. Pischedda, I. Paolini",2010,False,False
2013,13,Simona Molinari con Peter Cincotti,a_00842,La felicità,s_01411,"S. Molinari, M. Vultaggio, P. Cincotti, C. Avarello",2010,False,False
2013,14,Almamegretta,a_00843,Mamma non lo sa,s_01412,"G. Della Volpe, P. Polcari, G. Tesone",2010,False,False
2013,NF,Marco Mengoni,a_00815,Bellissimo,s_01413,"G. Nannini, Pacifico, D. Tagliapietra",2010,False,False
2013,NF,Modà,a_00768,Come l'acqua dentro il mare,s_01414,F. Silvestre,2010,False,False
2013,NF,Elio e le Storie Tese,a_00657,Dannati forever,s_01415,"S. Belisari, S. Conforti, D. L. Civaschi, N. Fasani",2010,False,False
2013,NF,Marta sui Tubi,a_00841,Dispari,s_01416,"G. Gulino, M. Boschi, C. Pipitone, P. Pischedda, I. Paolini",2010,False,False
2013,NF,Simona Molinari con Peter Cincotti,a_00842,Dr. Jekyll Mr. Hyde,s_01417,"L. Luttazzi, A. Zeppieri",2010,False,False
2013,NF,Max Gazzè,a_00705,I tuoi maledettissimi impegni,s_01418,"F. Gazzè, M. Gazzè, M. Buzzanca",2010,False,False
2013,NF,Daniele Silvestri,a_00701,Il bisogno di te (ricatto d'onor),s_01419,D. Silvestri,2010,False,False
2013,NF,Chiara,a_00838,L'esperienza dell'amore,s_01420,"F. Zampaglione, D. Zampaglione",2010,False,False
2013,NF,Simone Cristicchi,a_00774,Mi manchi,s_01421,"S. Cristicchi, F. Di Salvo, R. Pacco",2010,False,False
2013,NF,Malika Ayane,a_00817,Niente,s_01422,G. Sangiorgi,2010,False,False
2013,NF,Annalisa,a_00839,Non so ballare,s_01423,E. Meta,2010,False,False
2013,NF,Almamegretta,a_00843,Onda che vai,s_01424,"F. Zampaglione, D. Zampaglione",2010,False,False
2013,NF,Maria Nazionale,a_00840,Quando non parlo,s_01425,E. Gragnaniello,2010,False,False
2013,NF,Raphael Gualazzi,a_00837,Senza ritegno,s_01426,R. Gualazzi,2010,False,False
2014,1,Arisa,a_00819,Controvento,s_01427,G. Anastasi,2010,True,True
2014,2,Raphael Gualazzi & The Bloody Beetroots,a_00844,Liberi o no,s_01428,"R. Gualazzi, B. Cornelius Rifo",2010,False,True
2014,3,Renzo Rubino,a_00845,Ora,s_01429,"R. Rubino, A. Rodini",2010,False,True
2014,4,Francesco Renga,a_00720,Vivendo adesso,s_01430,E. Toffoli,2010,False,False
2014,5,Noemi,a_00816,Bagnati dal sole,s_01431,"Noemi, C. Ailin, R. Frenneaux",2010,False,False
2014,6,Perturbazione,a_00846,L'unica,s_01432,"T. Cerasuolo, C. Lo Mele, A. Baracco, E. Diana, G. Giancursi, R. Lo Mele",2010,False,False
2014,7,Cristiano De André,a_00728,Il cielo è vuoto,s_01433,"D. Mancino, D. Faini, C. De André",2010,False,False
2014,8,Frankie hi-nrg mc,a_00803,Pedala,s_01434,"F. Di Gesù, C. Galbignani, L. Beccafichi",2010,False,False
2014,9,Giusy Ferreri,a_00828,Ti porto a cena con me,s_01435,"R. Casalino, D. Faini",2010,False,False
2014,10,Francesco Sarcina,a_00847,Nel tuo sorriso,s_01436,F. Sarcina,2010,False,False
2014,11,Giuliano Palma,a_00848,Così lontano,s_01437,"N. Zilli, M. Ciappelli, A. Flora",2010,False,False
2014,12,Antonella Ruggiero,a_00692,Da lontano,s_01438,"A. Ruggiero, A. Graziano, R. Colombo, A. Rossi",2010,False,False
2014,13,Ron,a_00316,Sing in the rain,s_01439,"Ron, M. Del Forno",2010,False,False
2014,DQ,Riccardo Sinigallia,a_00849,Prima di andare via,s_01440,"F. Gatti, R. Sinigallia",2010,False,False
2014,NF,Francesco Renga,a_00720,A un isolato da te,s_01441,R. Casalino,2010,False,False
2014,NF,Francesco Sarcina,a_00847,In questa città,s_01442,F. Sarcina,2010,False,False
2014,NF,Cristiano De André,a_00728,Invisibili,s_01443,"F. Ferraboschi, C. De André",2010,False,False
2014,NF,Giusy Ferreri,a_00828,L'amore possiede il bene,s_01444,"R. Casalino, N. Verrienti",2010,False,False
2014,NF,Perturbazione,a_00846,L'Italia vista dal bar,s_01445,"T. Cerasuolo, G. Giancursi, A. Baracco, E. Diana, C. Lo Mele, R. Lo Mele",2010,False,False
2014,NF,Arisa,a_00819,Lentamente (Il primo che passa),s_01446,"C. Donà, R. Pippa, S. Lanza",2010,False,False
2014,NF,Renzo Rubino,a_00845,Per sempre e poi basta,s_01447,"R. Rubino, A. Rodini",2010,False,False
2014,NF,Antonella Ruggiero,a_00692,Quando balliamo,s_01448,"A. Ruggiero, S. Lenzi, R. Colombo",2010,False,False
2014,NF,Raphael Gualazzi & The Bloody Beetroots,a_00844,Tanto ci sei,s_01449,"G. Sangiorgi, R. Gualazzi, B. Cornelius Rifo",2010,False,False
2014,NF,Giuliano Palma,a_00848,Un bacio crudele,s_01450,"C. Valli, G. Palma, F. Merigo",2010,False,False
2014,NF,Noemi,a_00816,Un uomo è un albero,s_01451,"Noemi, D. Mancino, D. Faini",2010,False,False
2014,NF,Frankie hi-nrg mc,a_00803,Un uomo è vivo,s_01452,"F. Di Gesù, C. Galbignani, L. Beccafichi",2010,False,False
2014,NF,Ron,a_00316,Un abbraccio unico,s_01453,Ron,2010,False,False
2014,NF,Riccardo Sinigallia,a_00849,Una rigenerazione,s_01454,"F. Gatti, R. Sinigallia",2010,False,False
2015,1,Il Volo,a_00850,Grande amore,s_01455,"F. Boccia, C. Esposito",2010,True,True
2015,2,Nek,a_00673,Fatti avanti amore,s_01456,"Nek, L. Chiaravalli, A. Bonomo, G. Fazio",2010,False,True
2015,3,Malika Ayane,a_00817,Adesso e qui (nostalgico presente),s_01457,"M. Ayane, Pacifico, G. Caccamo, A. Flora",2010,False,True
2015,4,Annalisa,a_00839,Una finestra tra le stelle,s_01458,F. Silvestre,2010,False,False
2015,5,Chiara,a_00838,Straordinario,s_01459,"E. Meta, G. Pollex",2010,False,False
2015,6,Marco Masini,a_00607,Che giorno è,s_01460,"M. Masini, F. Camba, D. Coro",2010,False,False
2015,7,Dear Jack,a_00851,Il mondo esplode tranne noi,s_01461,"P. Romitelli, D. Simonetta",2010,False,False
2015,8,Gianluca Grignani,a_00703,Sogni infranti,s_01462,G. Grignani,2010,False,False
2015,9,Nina Zilli,a_00833,Sola,s_01463,N. Zilli,2010,False,False
2015,10,Lorenzo Fragola,a_00852,Siamo uguali,s_01464,"L. Fragola, Fedez, F. Cogliati",2010,False,False
2015,11,Alex Britti,a_00712,Un attimo importante,s_01465,A. Britti,2010,False,False
2015,12,Irene Grandi,a_00704,Un vento senza nome,s_01466,"I. Grandi, S. Lanza",2010,False,False
2015,13,Nesli,a_00853,Buona fortuna amore,s_01467,"Nesli, Brando",2010,False,False
2015,14,Bianca Atzei,a_00854,Il solo al mondo,s_01468,F. Silvestre,2010,False,False
2015,15,Moreno,a_00855,Oggi ti parlo così,s_01469,"M. Donadoni, R. Casalino, M. Dagani, A. Erba, M. Zangirolami",2010,False,False
2015,16,Grazia Di Michele e Mauro Coruzzi,a_00856,Io sono una finestra,s_01470,"G. Di Michele, R. Petrangeli",2010,False,False
2015,NF,Raf,a_00585,Come una favola,s_01471,"R. Riefoli, S. Grandi, E. Cecere",2010,False,False
2015,NF,Biggio e Mandelli,a_00857,Vita d'inferno,s_01472,"F. Biggio, M. Ferro, F. Mandelli",2010,False,False
2015,NF,Anna Tatangelo,a_00757,Libera,s_01473,"F. Silvestre, E. Palmosi",2010,False,False
2015,NF,Lara Fabian,a_00858,Voce,s_01474,"C. Cremonini, L. Fabian, F. Zanotti",2010,False,False
2016,1,Stadio,a_00564,Un giorno mi dirai,s_01475,"S. Grandi, G. Curreri, L. Chiaravalli",2010,True,True
2016,2,Francesca Michielin,a_00859,Nessun grado di separazione,s_01476,"F. Michielin, F. Abbate, Cheope, F. Gargiulo",2010,False,True
2016,3,Giovanni Caccamo e Deborah Iurato,a_00860,Via da qui,s_01477,G. Sangiorgi,2010,False,True
2016,4,Enrico Ruggeri,a_00563,Il primo amore non si scorda mai,s_01478,E. Ruggeri,2010,False,False
2016,5,Lorenzo Fragola,a_00852,Infinite volte,s_01479,"L. Fragola, A. Filippelli, F. Ferraguzzo, R. L. Di Benedetto, R. Canale",2010,False,False
2016,6,Patty Pravo,a_00315,Cieli immensi,s_01480,F. Zampaglione,2010,False,False
2016,7,Clementino,a_00861,Quando sono lontano,s_01481,"C. Maccaro, K. Scherer, V. Stein",2010,False,False
2016,8,Noemi,a_00816,La borsa di una donna,s_01482,"M. Masini, M. Adami, A. Iammarino",2010,False,False
2016,9,Rocco Hunt,a_00862,Wake Up,s_01483,"R. Pagliarulo, S. Benussi, V. Catanzaro",2010,False,False
2016,10,Arisa,a_00819,Guardando il cielo,s_01484,G. Anastasi,2010,False,False
2016,11,Annalisa,a_00839,Il diluvio universale,s_01485,"D. Calvetti, A. Scarrone",2010,False,False
2016,12,Elio e le Storie Tese,a_00657,Vincere l'odio,s_01486,"S. Belisari, S. Conforti, D. Civaschi, N. Fasani",2010,False,False
2016,13,Valerio Scanu,a_00813,Finalmente piove,s_01487,F. Moro,2010,False,False
2016,14,Alessio Bernabei,a_00863,Noi siamo infinito,s_01488,"R. Casalino, D. Faini, I. Amatucci",2010,False,False
2016,15,Dolcenera,a_00775,Ora o mai più (le cose cambiano),s_01489,"Dolcenera, Finaz",2010,False,False
2016,16,Irene Fornaciari,a_00835,Blu,s_01490,"G. Dati, I. Fornaciari, M. Fontana, D. Calvetti",2010,False,False
2016,NF,Zero Assoluto,a_00776,Di me e di te,s_01491,"T. De Gasperi, A. Filippelli, M. Maffucci, L. Vicini",2010,False,False
2016,NF,Bluvertigo,a_00716,Semplicemente,s_01492,M. Castoldi,2010,False,False
2016,NF,Neffa,a_00740,Sogni e nostalgia,s_01493,G. Pellino,2010,False,False
2016,NF,Dear Jack,a_00851,Mezzo respiro,s_01494,"S. Paviani, R. Balbo, L. Riflessi, C. Corradini",2010,False,False
2017,1,Francesco Gabbani,a_00864,Occidentali's Karma,s_01495,"F. Ilacqua, F. Gabbani, L. Chiaravalli, F. Gabbani",2010,True,True
2017,2,Fiorella Mannoia,a_00512,Che sia benedetta,s_01496,"Amara, S. Mineo",2010,False,True
2017,3,Ermal Meta,a_00865,Vietato morire,s_01497,E. Meta,2010,False,True
2017,4,Michele Bravi,a_00866,Il diario degli errori,s_01498,"Cheope, F. Abbate, G. Anastasi",2010,False,False
2017,5,Paola Turci,a_00600,Fatti bella per te,s_01499,"G. Anania, L. Chiaravalli, D. Simonetta, P. Turci",2010,False,False
2017,6,Sergio Sylvestre,a_00867,Con te,s_01500,"Giorgia, S. Sylvestre, S. Maiuolo",2010,False,False
2017,7,Fabrizio Moro,a_00800,Portami via,s_01501,"F. Mobrici, R. Cardelli",2010,False,False
2017,8,Elodie,a_00868,Tutta colpa mia,s_01502,"E. Marrone, O. Angiuli, G. Pollex, F. Cianciola",2010,False,False
