track_id,track_name,artist_id,album_id,genre_id,country_id,label_id,release_date,release_year,duration_ms,duration_min,popularity,is_hit,danceability,energy,key,loudness,mode,instrumentalness,tempo,stream_count,explicit
TRK-275FABB33296,Action alone fight,57134,38898,11,10,3,2016-09-08,2016,99744,1.66,71,1,0.48,0.62,1,-42.48,1,0.71,175.02,38000,0
TRK-A576B317F098,Sign issue training drive news,57135,4025,3,5,5,2020-11-24,2020,91977,1.53,42,0,0.71,0.94,9,-5.99,1,0.122,90.88,9000,0
TRK-40A919FA1267,Particular each why,25261,1579,2,6,8,2022-08-02,2022,234575,3.91,47,0,0.78,0.54,0,-54.33,0,0.042,83.57,13000,0
TRK-897762010C53,Physical,57136,113,6,1,5,2017-06-19,2017,325555,5.43,52,0,0.57,0.05,2,-44.2,0,0.521,148.06,10000,1
TRK-0720D249A334,Indicate bar,28133,38899,2,3,4,2025-10-12,2025,259973,4.33,56,0,0.06,0.7,2,-35.74,0,0.652,68.92,81000,0
TRK-BA4C69E7A720,Whatever figure,57137,490,2,1,3,2019-10-29,2019,216737,3.61,51,0,0.25,0.81,0,-10.05,1,0.505,89.83,2000,0
TRK-293776DA1B88,Teacher third administration,44503,1217,9,9,7,2024-03-21,2024,108886,1.81,52,0,0.37,0.13,10,-21.16,0,0.315,155.86,1000,0
TRK-051C82372E90,Go eight open relationship,3111,5429,11,7,4,2019-11-27,2019,215556,3.59,61,1,0.23,0.15,11,-9.48,1,0.434,85.52,30000,0
TRK-61FB89559EC2,Gas factor,18095,38900,1,7,4,2016-05-22,2016,388539,6.48,34,0,0.25,0.55,0,-25.35,1,0.091,151.63,3000,0
TRK-37D2D7C9A804,Specific poor example,53626,3039,8,5,4,2020-12-18,2020,147100,2.45,53,0,0.54,0.37,8,-35.55,0,0.104,66.93,6000,0
TRK-AD022DBB2492,Throughout note market,57138,1323,11,2,4,2017-02-23,2017,227544,3.79,70,1,0.24,0.35,7,-47.4,1,0.354,71.4,10000,1
TRK-45828E787B2D,Stuff right which,17990,816,3,5,3,2022-09-27,2022,246956,4.12,53,0,0.54,0.25,4,-48.54,1,0.547,125.08,6000,0
TRK-39C768644E36,Story,31806,478,11,6,5,2017-09-20,2017,325873,5.43,43,0,0.76,0.62,10,-1.77,0,0.556,178.82,1000,1
TRK-E84679048812,Worker,57139,2090,6,8,6,2022-12-15,2022,214543,3.58,81,1,0.76,0.78,7,-14.75,0,0.527,82.86,791000,0
TRK-43CCB2673861,Recognize him,57140,38901,11,10,3,2020-08-22,2020,197955,3.3,35,0,0.88,0.48,8,-28.92,0,0.114,143.57,1000,0
TRK-88D2D587295D,I,44933,3755,9,10,8,2015-05-08,2015,297896,4.96,51,0,0.54,0.96,8,-15.21,0,0.674,155.1,1000,0
TRK-5058C3FAE067,Weight write,6515,2313,12,9,3,2022-12-15,2022,220823,3.68,35,0,0.77,0.82,11,-54.45,0,0.1,91.67,1000,0
TRK-D2B15E207B71,Professor late cut,57141,2178,2,9,5,2023-01-29,2023,206997,3.45,67,1,0.63,0.16,2,-40.33,1,0.711,199.73,9000,1
TRK-19DF359A68C3,Try quite particular myself food,57142,38902,10,8,3,2017-01-07,2017,144765,2.41,48,0,0.9,0.64,3,-18.6,1,0.526,163.51,1000,0
TRK-962510E2C6B8,Become impact,57143,13668,12,9,8,2018-09-05,2018,354489,5.91,66,1,0.57,0.68,4,-22.04,1,0.49,166.74,14000,0
TRK-8873EF548FE7,Everything receive,6529,1923,4,2,7,2022-10-12,2022,295142,4.92,34,0,0.75,0.26,10,-21.77,0,0.713,62.55,1000,0
TRK-7E4C0328DAA9,Rule song,16077,2329,9,4,6,2025-12-03,2025,129745,2.16,44,0,0.59,0.06,8,-27.13,1,0.665,160.28,1000,0
TRK-B7B8B539A584,Herself,13568,1397,7,5,6,2019-03-26,2019,226591,3.78,39,0,0.13,0.75,8,-3.31,1,0.439,80.84,6000,0
TRK-9668B2213D93,Senior,57144,38903,4,5,1,2023-07-27,2023,379274,6.32,29,0,0.19,0.61,7,-41.41,1,0.015,128.81,1000,0
TRK-213D7A1C927F,Morning ready,57145,38904,9,1,2,2015-11-29,2015,104996,1.75,76,1,0.36,0.23,6,-42.14,0,0.475,125.02,12000,1
TRK-5C3212D87CE3,Reason very city,7954,1354,9,7,3,2020-11-12,2020,97779,1.63,61,1,0.21,0.21,4,-44.44,0,0.457,88.21,3000,0
TRK-AF735FB0C1FE,Instead new performance,3447,38905,7,6,2,2019-03-29,2019,343590,5.73,29,0,0.52,0.43,3,-10.57,1,0.531,186.53,2000,1
TRK-531BF966349E,Meet step,57146,38906,7,4,1,2015-01-05,2015,191731,3.2,51,0,0.62,0.72,8,-14.77,0,0.007,146.5,3000,0
TRK-D8E2D6C81664,Off,21176,38907,5,4,1,2024-02-15,2024,399701,6.66,53,0,0.89,0.17,5,-45.01,0,0.226,128.84,2000,0
TRK-20622F8BFBB2,Economic list indicate,57147,3826,11,4,4,2018-07-15,2018,176879,2.95,49,0,0.3,0.74,8,-54.6,1,0.627,182.39,34000,0
TRK-B55D913BCF70,Finally phone,8343,38908,1,8,2,2015-06-13,2015,245149,4.09,44,0,0.1,0.88,9,-16.42,0,0.391,108.5,2000,1
TRK-C095A181C0D6,Research sport foreign,57148,38909,8,8,4,2019-02-05,2019,108218,1.8,50,0,0.2,0.45,9,-28.26,1,0.027,132.17,1000,0
TRK-CE51F68F5103,Shoulder push wall,57149,188,5,8,8,2022-06-29,2022,306436,5.11,51,0,0.24,0.15,0,-26.34,0,0.232,119.49,3000,1
TRK-AA4E641258EA,Group without commercial,57150,38910,3,1,1,2024-09-21,2024,172452,2.87,75,1,0.1,0.72,4,-33.3,0,0.393,80.36,606000,0
TRK-BCFF998D785C,Like politics away,1581,38911,5,2,3,2021-12-15,2021,98316,1.64,49,0,0.37,0.47,0,-10.05,1,0.026,100.3,343000,0
TRK-615C8F8184DA,If strategy three,9125,710,3,9,8,2022-03-26,2022,297992,4.97,53,0,0.48,0.75,0,-7.7,1,0.03,186.36,7000,0
TRK-BA406AADDB50,Purpose meeting better,57151,38912,10,4,6,2017-04-14,2017,118454,1.97,55,0,0.44,0.96,2,-36.05,0,0.781,158.21,1000,0
TRK-724AB44F5501,Floor worker behavior,28770,38913,12,6,1,2022-01-12,2022,349001,5.82,32,0,0.51,0.21,1,-18.69,0,0.113,90.65,1000,1
TRK-935989C01C48,Campaign play,57152,38914,6,3,7,2017-08-31,2017,342044,5.7,55,0,0.54,0.91,1,-10.89,1,0.115,116.64,5000,0
TRK-C570D2752342,Power either very,57153,38915,6,1,5,2019-05-29,2019,369620,6.16,44,0,0.27,0.16,9,-30.71,0,0.204,123.17,1000,0
TRK-3B4F0F2AD526,Drive member onto,57154,38916,10,6,7,2022-11-07,2022,208460,3.47,66,1,0.87,0.26,3,-43.37,1,0.392,102.78,5000,0
TRK-4069A85226C2,Agency behind police,57155,3512,2,6,8,2019-04-26,2019,140782,2.35,45,0,0.7,0.51,1,-23.14,1,0.142,196.18,4000,1
TRK-CF369F75B3B0,New trade class,57156,1780,1,8,6,2017-10-21,2017,316039,5.27,28,0,0.95,0.38,0,-3.06,0,0.575,164.07,1000,0
TRK-589E4215D9E4,During find,57157,38917,10,2,7,2024-09-06,2024,401174,6.69,48,0,0.98,0.79,10,-26.14,1,0.424,125.59,2000,0
TRK-8BF89E4BFEA0,Daughter organization film,57158,391,10,10,1,2016-07-03,2016,308849,5.15,32,0,0.62,0.99,4,-28.4,0,0.005,126.59,2000,0
TRK-F3713F1742DC,Might manager near involve,57159,38918,6,4,1,2022-02-08,2022,316349,5.27,49,0,0.83,0.96,11,-20.17,1,0.05,185.71,1000,0
TRK-0BB6209BE600,Everyone grow,57160,1692,3,2,6,2021-07-10,2021,263702,4.4,33,0,0.18,0.45,10,-17.68,0,0.054,92.78,1000,0
TRK-88998863B3B1,Easy,27694,1058,4,6,8,2016-04-09,2016,324016,5.4,56,0,0.92,0.81,3,-18.44,1,0.298,105.19,4000,1
TRK-A4C817D17351,Western be,57161,38919,2,3,1,2024-07-07,2024,109676,1.83,44,0,0.4,0.12,1,-17.64,0,0.028,101.85,1000,0
TRK-E60405021A17,Future he,28179,1421,2,8,5,2024-01-09,2024,308630,5.14,63,1,0.29,0.68,1,-3.28,1,0.209,196.89,7000,1
TRK-BBAA1682A464,Add commercial,39396,885,7,4,8,2018-08-21,2018,104963,1.75,43,0,0.21,0.13,4,-17.0,1,0.769,197.18,10000,0
TRK-73194D4A7468,Crime sport adult,1425,38920,8,3,6,2023-04-14,2023,241034,4.02,45,0,0.35,0.69,10,-14.69,0,0.567,82.1,3000,0
TRK-4C7DA3ACE39F,Suddenly various standard information,57162,224,8,3,1,2022-11-23,2022,236158,3.94,49,0,0.38,0.04,5,-49.55,1,0.033,155.17,1000,0
TRK-E11D5FAD9742,Establish ready,18351,38921,6,1,7,2019-09-21,2019,358223,5.97,40,0,0.88,0.83,1,-22.15,1,0.525,163.35,3000,0
TRK-D49AEEB4C11F,Special,57163,38922,6,9,3,2023-03-10,2023,273192,4.55,53,0,0.76,0.91,3,-52.52,0,0.209,171.36,223000,0
TRK-492FC5C2E57C,Speak early approach since night,28359,38923,8,6,2,2021-05-31,2021,391079,6.52,38,0,0.33,0.93,6,-19.24,0,0.23,138.32,2000,0
TRK-506CA8A6E71D,System someone pull art,55062,38924,6,5,2,2021-08-19,2021,322677,5.38,46,0,0.38,0.68,3,-23.89,0,0.321,161.93,1000,0
TRK-0626F3C44D2A,Color similar nature some popular,57164,1046,8,10,1,2016-02-19,2016,237225,3.95,48,0,0.53,0.21,4,-5.8,0,0.741,109.33,1000,1
TRK-1C0CDE538C8B,Site,57165,2488,4,2,7,2019-06-11,2019,153104,2.55,24,0,0.98,0.43,8,-29.64,0,0.158,121.82,1000,1
TRK-A3A3D8CB568B,Such behind water audience,57166,163,8,2,6,2023-08-26,2023,144424,2.41,41,0,0.78,0.77,5,-28.22,1,0.462,76.23,1000,1
TRK-A8D3E95476D8,Magazine arrive off,11767,38925,10,1,4,2024-04-22,2024,190241,3.17,42,0,0.97,0.64,8,-28.34,0,0.183,152.17,1000,0
TRK-DBF49FE5AB45,Lot middle hear,57167,2134,11,5,8,2021-12-03,2021,217480,3.62,52,0,0.94,0.72,1,-30.26,1,0.495,176.56,1000,0
TRK-78A3D219CD16,Could anything,57168,3357,2,4,7,2023-08-07,2023,198736,3.31,34,0,0.73,0.33,7,-21.41,0,0.744,162.54,7000,1
TRK-16F34EDBC86B,Everybody instead,52025,38926,2,3,3,2016-08-19,2016,356056,5.93,43,0,0.9,0.75,7,-5.05,0,0.373,190.48,2000,0
TRK-608C1E9BEAB6,Loss president,57169,1337,6,8,4,2019-02-15,2019,311644,5.19,38,0,0.84,0.47,2,-54.33,0,0.215,113.1,9000,0
TRK-CFB193436731,Direction benefit,57170,1494,5,7,3,2015-08-22,2015,337619,5.63,41,0,0.14,0.37,0,-26.73,0,0.344,121.34,6000,0
TRK-CD28C4A57107,Finish I feeling several,57171,38927,8,7,7,2020-08-13,2020,155110,2.59,44,0,0.46,0.94,4,-30.68,1,0.505,147.29,3000,0
TRK-82342A3C507E,Politics fish,57172,2033,8,2,1,2020-11-24,2020,186067,3.1,84,1,0.14,0.8,5,-4.62,0,0.335,142.21,4454000,0
TRK-88487894A4E4,Economy dog relate page,57173,38928,9,8,4,2024-02-22,2024,167787,2.8,46,0,0.24,0.62,6,-41.29,0,0.738,71.3,13000,0
TRK-988223F5A230,Deal to,57174,352,7,6,7,2019-05-25,2019,352918,5.88,62,1,0.18,0.72,9,-34.02,1,0.077,100.07,51000,1
TRK-FF162D6A1FED,Them suggest amount,57175,4697,2,3,2,2025-08-08,2025,259321,4.32,42,0,0.41,0.56,9,-1.42,1,0.669,93.06,1000,0
TRK-6F3E7E1815D9,Near,57176,472,6,3,5,2025-01-07,2025,156352,2.61,73,1,0.42,0.96,3,-17.99,1,0.623,80.0,12000,0
TRK-7EC7C84053C7,Opportunity add wait purpose,14015,422,12,6,7,2024-01-22,2024,90078,1.5,45,0,0.86,0.88,0,-42.31,0,0.762,171.08,1000,0
TRK-08BB74664100,Military,20699,38929,11,9,7,2023-11-04,2023,267996,4.47,53,0,0.95,0.43,11,-3.22,1,0.674,167.64,1000,0
TRK-A78219FAEFC4,Garden figure assume to,12058,3274,12,8,8,2018-03-24,2018,197646,3.29,48,0,0.52,0.5,10,-7.35,0,0.238,116.68,12000,0
TRK-2C1CE290D8F5,Example result type similar,57177,3826,8,7,7,2023-08-19,2023,194895,3.25,40,0,0.33,0.63,4,-28.04,1,0.208,186.98,39000,0
TRK-E99DEE4BEB99,Activity sea,52907,8,6,5,6,2024-11-12,2024,326474,5.44,42,0,0.57,0.96,6,-42.76,0,0.411,121.14,4000,0
TRK-227649CB68D9,Where only,5503,2532,9,8,2,2015-06-16,2015,416625,6.94,57,1,0.32,0.95,3,-51.32,1,0.326,175.73,1000,0
TRK-E8EEE28A10CF,Maintain ability clearly,57178,38930,6,7,7,2025-01-04,2025,285591,4.76,44,0,0.93,0.22,1,-40.97,0,0.394,112.21,8000,0
TRK-92ECFFF518E7,Pull thought,57179,2816,9,10,1,2024-09-21,2024,164794,2.75,65,1,0.98,0.38,3,-33.8,1,0.027,158.25,1000,0
TRK-0C12CA9A0E9D,Message blue,57180,1630,1,9,1,2015-11-16,2015,235471,3.92,49,0,0.95,0.18,3,-16.44,0,0.682,136.18,1000,0
TRK-22E55E61D64E,Growth attorney,57181,38931,1,4,1,2025-04-16,2025,364710,6.08,51,0,0.92,0.82,10,-40.16,0,0.523,93.09,2000,0
TRK-8E86335F3609,Despite stuff star,57182,38932,5,4,5,2025-10-04,2025,202300,3.37,64,1,0.36,0.98,2,-36.28,1,0.133,67.57,14000,0
TRK-5934921B658D,Car point,19454,38933,6,6,7,2018-12-24,2018,359530,5.99,31,0,0.85,0.8,8,-26.99,0,0.443,77.67,1000,0
TRK-74A426993E96,Eye,57183,38934,6,7,4,2018-07-16,2018,299506,4.99,61,1,0.48,0.76,8,-50.81,0,0.663,134.11,4000,0
TRK-90E551FF871D,Five tend,12426,182,7,8,3,2025-05-17,2025,388365,6.47,62,1,0.4,0.71,2,-3.26,1,0.733,120.26,32000,1
TRK-B080059A091A,Growth throw over measure site,57184,38935,3,4,6,2018-09-12,2018,347189,5.79,43,0,0.82,0.1,8,-18.06,1,0.103,124.95,4000,0
TRK-443BE856DC9C,Hundred citizen,9872,38936,6,3,8,2025-05-14,2025,419886,7.0,57,1,0.38,0.89,4,-12.65,1,0.403,185.07,9000,0
TRK-F8748D636FAD,Three president,57185,38937,4,3,1,2019-03-06,2019,205789,3.43,32,0,0.84,0.58,9,-54.24,1,0.739,82.78,2000,0
TRK-C79243C57397,Prevent least,39464,38938,11,5,2,2015-11-18,2015,274702,4.58,45,0,0.1,0.05,6,-14.39,0,0.77,165.54,3000,1
TRK-B9989F13E0B8,Participant between,57186,38939,1,6,1,2021-12-01,2021,285304,4.76,51,0,0.92,0.68,1,-33.66,1,0.427,66.85,5000,0
TRK-2092DC17F1E0,Whose,57187,788,7,4,2,2021-10-19,2021,219330,3.66,36,0,0.8,0.07,4,-54.57,1,0.104,195.34,2000,0
TRK-AEB6AEED5748,Wear talk task,57188,38940,1,10,8,2016-02-17,2016,118533,1.98,31,0,0.65,0.11,11,-34.55,0,0.405,67.54,1000,0
TRK-C741AFD9CBB1,Young investment forget use television,3344,38941,7,1,7,2025-06-05,2025,127282,2.12,53,0,0.66,0.29,0,-19.6,1,0.577,83.43,1000,0
TRK-44FE0B503FDF,Full so which onto,57189,38942,7,4,7,2021-11-19,2021,377183,6.29,44,0,0.17,0.26,2,-31.91,0,0.136,126.65,4000,1
TRK-5C01BAD29DE3,Commercial range human give information,4400,2405,6,9,7,2022-12-02,2022,94200,1.57,34,0,0.7,0.93,8,-51.52,0,0.651,80.31,1000,0
TRK-4CED62AF5369,Skill speak month under,57190,1655,5,8,5,2021-12-20,2021,100648,1.68,45,0,0.21,0.83,11,-32.87,1,0.5,127.1,1000,0
TRK-FFDB4575D8A9,He game difference,57191,1360,8,8,7,2024-10-12,2024,237890,3.96,70,1,0.37,0.03,11,-31.96,0,0.481,113.73,5000,1
TRK-EE22608EE5F4,Great hold change,57192,38943,7,2,6,2022-10-29,2022,137732,2.3,51,0,0.23,0.7,3,-7.84,0,0.47,137.62,1000,0
TRK-62550D9C46F4,Positive,57193,225,6,6,6,2021-03-10,2021,247534,4.13,41,0,0.29,0.28,9,-29.17,0,0.358,150.2,1000,0
TRK-B387BD0DA143,Per long,8483,38944,1,2,1,2017-03-04,2017,197827,3.3,43,0,0.49,0.35,11,-27.17,1,0.333,101.42,3000,0
TRK-DF2A596B5B75,East pretty else increase,30678,244,8,2,1,2020-01-17,2020,132457,2.21,80,1,0.49,0.07,3,-42.29,0,0.567,117.27,141000,0
TRK-06556FA2A7BE,Tax approach nature gun good,57194,38945,1,8,2,2018-06-16,2018,313016,5.22,57,1,0.47,0.52,8,-40.38,1,0.105,85.05,6000,0
TRK-E32EBAA7A51F,Because rich,57195,2980,3,10,4,2024-01-03,2024,103517,1.73,53,0,0.39,0.58,11,-51.27,0,0.572,162.71,1000,0
TRK-715FA9056D83,Build five,57196,38946,6,5,7,2023-04-01,2023,171266,2.85,45,0,0.39,0.78,10,-25.38,1,0.139,191.04,19000,0
TRK-DD48BF8BAC12,Experience long,57197,859,11,5,4,2015-02-16,2015,306030,5.1,40,0,0.5,0.67,6,-16.97,1,0.129,122.27,4000,0
TRK-EF0002AC1CF2,Admit better cause,57198,4964,8,7,3,2017-02-26,2017,181368,3.02,61,1,0.31,0.43,3,-3.8,0,0.27,173.75,32000,0
TRK-2D4E9F05E448,Black worry senior word,57199,38947,12,2,2,2018-02-28,2018,232610,3.88,44,0,0.08,0.53,8,-1.8,1,0.557,197.18,2000,0
TRK-2541DF044734,Leader billion face reveal,57200,1170,5,7,6,2022-02-13,2022,253538,4.23,47,0,0.65,0.08,4,-43.39,1,0.454,178.36,3000,0
TRK-8D8322E8E112,Wear candidate hold simple,57201,38948,7,5,1,2016-06-04,2016,265135,4.42,45,0,0.9,0.03,7,-48.46,0,0.797,79.05,1000,0
TRK-B900F8D29F48,Method lawyer animal above wrong,57202,762,6,6,4,2018-06-27,2018,406999,6.78,42,0,0.18,0.64,4,-5.24,1,0.737,178.39,1000,0
TRK-7950CE883A26,Evidence use much,57203,2239,9,4,8,2021-04-26,2021,386565,6.44,47,0,0.83,0.32,6,-36.1,1,0.145,163.87,2000,0
TRK-2752A4FAD670,Night,57204,1402,1,9,8,2018-06-04,2018,311745,5.2,54,0,0.23,0.17,5,-53.42,1,0.688,60.21,3000,0
TRK-A73769C2DC99,Heavy several,2458,38949,7,10,8,2021-06-03,2021,268727,4.48,33,0,0.17,0.27,9,-1.7,0,0.274,146.18,1000,0
TRK-E79CF442BB26,Certainly Mrs,7493,616,11,10,5,2022-02-16,2022,264891,4.41,52,0,0.47,0.05,0,-6.85,1,0.12,114.52,3000,1
TRK-25555FEAA07E,Show skin both,57205,38950,3,2,8,2024-11-24,2024,407731,6.8,49,0,0.6,0.61,6,-53.17,0,0.793,71.49,22000,1
TRK-307D62CE1A9A,Task medical,36102,38951,8,1,3,2022-09-02,2022,318896,5.31,61,1,0.82,0.43,7,-51.27,1,0.368,137.13,40000,1
TRK-624BB58A927E,Subject yourself,57206,1041,7,3,2,2020-06-19,2020,270169,4.5,20,0,0.79,0.36,6,-17.81,0,0.651,162.89,1000,0
TRK-EDC1750CB5FA,Decision black try protect,55829,20305,1,6,2,2018-09-30,2018,217892,3.63,51,0,0.3,0.7,11,-21.93,1,0.156,199.49,5000,0
TRK-263C8890DF36,Impact,57207,38952,10,4,2,2015-08-23,2015,111066,1.85,46,0,0.93,0.93,5,-21.84,0,0.301,71.0,1000,0
TRK-F2A00B093F56,About late,57208,38953,11,1,6,2024-03-18,2024,139560,2.33,56,0,0.44,0.56,1,-46.63,1,0.724,176.56,10000,0
TRK-8D9EC761ED56,Medical choose seven,2336,1708,2,7,5,2022-09-11,2022,217335,3.62,66,1,0.29,0.92,3,-35.23,1,0.719,168.35,70000,0
TRK-D2BA678A202B,Computer popular,3367,38954,11,1,7,2023-09-26,2023,307441,5.12,60,1,0.97,0.83,5,-46.11,0,0.144,99.1,3000,0
TRK-A2506FB698BE,Wish,8282,824,10,7,5,2025-04-19,2025,181065,3.02,33,0,0.78,0.55,11,-54.97,1,0.417,178.18,2000,0
TRK-7876370D12AA,Score,31930,4,3,5,3,2025-11-20,2025,405009,6.75,58,1,0.14,0.1,4,-45.65,0,0.047,168.19,2000,0
TRK-4442653CC4E5,Bill make strategy keep,49788,277,11,5,8,2019-01-17,2019,246257,4.1,84,1,0.43,0.76,8,-47.85,1,0.745,87.61,20000000,0
TRK-0F38983C3544,Size,10399,38955,10,3,7,2020-09-09,2020,319802,5.33,46,0,0.55,0.05,4,-33.18,0,0.661,101.95,1000,0
TRK-99F32D30979C,Record eat thing,57209,2007,7,4,1,2018-11-15,2018,271810,4.53,25,0,0.26,0.67,4,-27.92,0,0.631,76.22,5000,0
TRK-A7FD18D3626F,Catch friend rate tend,57210,38956,11,1,2,2025-05-23,2025,289192,4.82,66,1,0.96,0.45,2,-47.23,0,0.341,140.41,127000,0
TRK-96B18E5F7301,System friend approach,57211,38957,12,5,2,2025-09-07,2025,360621,6.01,38,0,0.62,0.56,4,-41.67,0,0.8,175.04,4000,0
TRK-E035519CF2FF,Article purpose raise that name,22969,38958,3,1,8,2022-09-14,2022,108247,1.8,58,1,0.79,0.45,4,-28.84,0,0.34,122.04,2215000,0
TRK-5FA5A4460031,Politics,39827,38959,12,9,1,2016-07-17,2016,416705,6.95,49,0,0.58,0.78,11,-54.31,1,0.699,74.23,1000,0
TRK-9004DBB74072,Someone white position service occur,57212,2259,8,10,4,2022-04-09,2022,301973,5.03,31,0,0.96,0.84,6,-4.69,0,0.277,108.94,1000,1
TRK-A4C1FA1EDD6F,Within protect among,26346,195,5,4,1,2022-04-18,2022,287495,4.79,63,1,0.17,0.97,3,-28.21,0,0.681,124.43,37000,0
TRK-C778B7F68027,Notice lay,15200,2439,4,3,2,2022-04-27,2022,300030,5.0,51,0,0.87,0.37,1,-46.63,0,0.639,181.59,1000,0
TRK-AFB20FD562D1,Job style recognize,57213,38960,2,9,7,2015-07-12,2015,376726,6.28,79,1,0.5,0.48,10,-44.03,0,0.132,142.44,154000,0
TRK-97026B9090CC,Task church,56105,38961,1,8,5,2023-11-13,2023,218776,3.65,66,1,0.76,0.18,3,-46.39,1,0.702,74.3,17000,0
TRK-316CFC398449,Technology foot,23532,352,7,10,1,2018-02-05,2018,108488,1.81,45,0,0.61,0.97,6,-3.47,0,0.518,61.64,4000,0
TRK-2E9619D25443,More night personal,57214,38962,1,10,2,2022-03-28,2022,153054,2.55,41,0,0.54,0.44,7,-15.23,0,0.338,189.69,2000,0
TRK-6E878FC244C7,Hand always,57215,408,9,10,2,2022-04-25,2022,198551,3.31,32,0,0.95,0.03,1,-11.83,1,0.612,112.02,1000,0
TRK-76E08EDF7B19,Popular,57216,38963,11,6,6,2017-04-01,2017,100058,1.67,26,0,0.38,0.63,8,-47.74,0,0.037,99.02,3000,0
TRK-9BAF10EB5A6D,School course interesting,36262,38964,6,4,3,2019-11-24,2019,127523,2.13,78,1,0.28,0.87,5,-15.41,1,0.275,109.21,41000,0
TRK-2FFEBDBEA592,Run,57217,3566,11,4,6,2015-05-19,2015,149099,2.48,39,0,0.44,0.9,10,-47.83,1,0.431,125.51,1000,0
TRK-A19AF9E0FBA4,May half nearly adult,57218,3276,5,9,5,2025-09-27,2025,314237,5.24,25,0,0.16,0.6,0,-52.84,1,0.162,64.83,1000,0
TRK-53FA891E8F4C,Stand soon enough two,57219,38965,8,9,3,2024-08-13,2024,124342,2.07,35,0,0.97,0.08,5,-19.13,1,0.193,85.17,1000,0
TRK-BFCE85BD48EC,To wear,57220,2213,12,5,6,2024-01-01,2024,270927,4.52,40,0,0.49,0.27,2,-47.6,1,0.153,187.9,3000,1
TRK-1614485DA1C0,Measure,57221,1757,9,7,2,2015-09-27,2015,181300,3.02,31,0,0.63,0.47,7,-47.32,0,0.094,126.64,1000,0
TRK-452056CF0AE1,Dark arm,57222,38966,8,7,6,2020-12-17,2020,331830,5.53,46,0,0.48,0.49,8,-15.01,1,0.451,143.6,3000,0
TRK-8848058EF35D,Leg third,25229,38967,6,3,3,2020-02-06,2020,274110,4.57,43,0,0.66,0.94,11,-44.69,1,0.371,192.85,1000,1
TRK-2FACAACD8AD3,Require trip,17285,38968,9,9,5,2025-03-02,2025,239198,3.99,29,0,0.72,0.3,8,-7.04,1,0.437,92.32,1000,0
TRK-E417FBE27BF2,Else military,8456,38969,4,2,1,2017-06-03,2017,346169,5.77,29,0,0.21,0.33,1,-44.91,1,0.261,109.06,1000,0
TRK-C5C4AB4724F6,Rich could since,57223,1140,4,8,2,2022-05-31,2022,394006,6.57,36,0,0.18,0.86,5,-52.65,1,0.79,106.44,5000,0
TRK-F1E9B3CD1C2A,Firm woman land,57224,919,3,8,3,2023-06-14,2023,407042,6.78,49,0,0.42,0.25,11,-51.47,0,0.053,135.65,30000,0
TRK-7034D5DF1545,Law suggest,57225,38970,11,5,5,2019-11-25,2019,100864,1.68,57,1,0.38,0.84,8,-4.73,1,0.464,109.7,11000,0
TRK-87669892BC45,Inside,55391,38971,10,4,8,2019-08-15,2019,120122,2.0,36,0,0.66,0.99,3,-19.42,0,0.37,158.09,2000,1
TRK-6F6B2C74AA99,Culture ability fear,44355,38972,5,3,5,2016-11-15,2016,233700,3.9,49,0,0.36,0.74,5,-37.87,0,0.37,94.6,3000,1
TRK-40B54814A9CE,Third building management,7912,354,9,3,7,2025-12-05,2025,388074,6.47,53,0,0.61,0.13,2,-48.18,1,0.311,161.42,9000,0
TRK-1321D6280902,Box stuff least,43935,1404,10,4,1,2020-05-28,2020,113171,1.89,47,0,0.92,0.36,7,-27.87,0,0.124,181.37,8000,0
TRK-003B0BE48609,Certain,57226,302,7,4,7,2016-08-14,2016,213737,3.56,33,0,0.48,0.93,5,-12.41,1,0.439,127.09,1000,0
TRK-3EEF38C3AF92,Serve rise process certainly,57227,38973,12,5,4,2021-08-14,2021,354070,5.9,42,0,0.39,0.91,10,-35.36,1,0.65,175.25,1000,0
TRK-CE264A640366,Good,57228,1306,5,10,1,2018-02-24,2018,142146,2.37,49,0,0.44,0.41,2,-54.21,0,0.336,122.05,5000,0
TRK-7B85B227FD24,Carry physical,5513,227,2,9,1,2022-05-25,2022,190645,3.18,62,1,0.39,0.52,10,-5.81,0,0.353,146.54,10000,0
TRK-5EF863569CAF,Stage,18056,38974,4,8,1,2020-01-07,2020,98736,1.65,33,0,0.53,0.12,8,-48.21,0,0.289,117.61,1000,0
TRK-4FB1C4730252,Work painting,57229,1538,11,3,3,2023-12-09,2023,412143,6.87,56,0,0.64,0.79,2,-17.34,1,0.701,82.8,1000,0
TRK-A23A998093AB,Involve make number guy,57230,38975,6,1,7,2018-07-14,2018,290435,4.84,39,0,0.13,0.39,2,-20.75,0,0.13,154.34,11000,1
TRK-6925E63D9DDE,Trial improve miss without,57231,38976,12,5,2,2018-12-15,2018,232860,3.88,31,0,0.1,0.25,0,-26.89,1,0.117,66.12,1000,0
TRK-25AFD7A7AA80,Book system,57232,38977,2,10,7,2023-04-08,2023,369157,6.15,51,0,0.69,0.49,4,-3.03,0,0.739,151.65,4000,0
TRK-8F36109D0907,Service,57233,38978,6,2,6,2023-09-20,2023,224412,3.74,49,0,0.28,0.17,0,-30.06,1,0.748,126.69,4000,0
